T[°C],G [W/m2],Tr. 1,Tr. 2,Tr. 3,Tr. 4,Tr. 5,Tr. 6,Tr. 7,Tr. 8,Tr. 9,Tr. 10,Tr. 11,Tr. 12,Tr. 13,Tr. 14,Tr. 15,Tr. 16,Tr. 17,Tr. 18,Tr. 19,Tr. 20,Tr. 21,Tr. 22,Tr. 23,Tr. 24,Tr. 25,Tr. 26,Tr. 27,Tr. 28,Tr. 29,Tr. 30,Tr. 31,Tr. 32,Tr. 33,Tr. 34,Tr. 35,Tr. 36,Tr. 37,Tr. 38,Tr. 39,Tr. 40,Tr. 41,Tr. 42,Feeder #2,Feeder #3,Feeder #1
24.85,0.0,0.0095198064,0.0380792256,0.0380792256,0.0095198064,0.023799516,0.0095198064,0.047599032,0.028559419200000002,0.0095198064,0.0190396128,0.020943574080000003,0.0095198064,0.0095198064,0.047599032,0.0095198064,0.0095198064,0.047599032,0.0095198064,0.0095198064,0.0095198064,0.047599032,0.0095198064,0.0095198064,0.01618367088,0.0190396128,0.028559419200000002,0.0095198064,0.028559419200000002,0.03141536112,0.03522328368,0.014279709600000001,0.0095198064,0.0380792256,0.047599032,0.0095198064,0.0190396128,0.02951139984,0.028559419200000002,0.0380792256,0.0190396128,0.0190396128,0.028559419200000002,1.7050817600000001,1.3445376000000002,0.9519806400000003
24.62,0.0,0.009516,0.038064,0.038064,0.009516,0.02379,0.009516,0.04758,0.028547999999999997,0.009516,0.019032,0.020935199999999998,0.009516,0.009516,0.04758,0.009516,0.009516,0.04758,0.009516,0.009516,0.009516,0.04758,0.009516,0.009516,0.0161772,0.019032,0.028547999999999997,0.009516,0.028547999999999997,0.0314028,0.0352092,0.014273999999999998,0.009516,0.038064,0.04758,0.009516,0.019032,0.0294996,0.028547999999999997,0.038064,0.019032,0.019032,0.028547999999999997,1.7044000000000001,1.344,0.9516000000000002
24.43,0.0,0.0087699456,0.0350797824,0.0350797824,0.0087699456,0.021924864,0.0087699456,0.043849728,0.0263098368,0.0087699456,0.0175398912,0.019293880319999998,0.0087699456,0.0087699456,0.043849728,0.0087699456,0.0087699456,0.043849728,0.0087699456,0.0087699456,0.0087699456,0.043849728,0.0087699456,0.0087699456,0.01490890752,0.0175398912,0.0263098368,0.0087699456,0.0263098368,0.02894082048,0.03244879872,0.0131549184,0.0087699456,0.0350797824,0.043849728,0.0087699456,0.0175398912,0.02718683136,0.0263098368,0.0350797824,0.0175398912,0.0175398912,0.0263098368,1.57077504,1.2386304,0.8769945599999998
24.23,0.0,0.0083778864,0.0335115456,0.0335115456,0.0083778864,0.020944716,0.0083778864,0.041889432,0.025133659200000002,0.0083778864,0.0167557728,0.018431350080000002,0.0083778864,0.0083778864,0.041889432,0.0083778864,0.0083778864,0.041889432,0.0083778864,0.0083778864,0.0083778864,0.041889432,0.0083778864,0.0083778864,0.01424240688,0.0167557728,0.025133659200000002,0.0083778864,0.025133659200000002,0.027647025119999998,0.03099817968,0.012566829600000001,0.0083778864,0.0335115456,0.041889432,0.0083778864,0.0167557728,0.02597144784,0.025133659200000002,0.0335115456,0.0167557728,0.0167557728,0.025133659200000002,1.50055376,1.1832576,0.8377886399999998
24.06,0.0,0.0076166064,0.0304664256,0.0304664256,0.0076166064,0.019041516,0.0076166064,0.038083032,0.0228498192,0.0076166064,0.0152332128,0.016756534080000003,0.0076166064,0.0076166064,0.038083032,0.0076166064,0.0076166064,0.038083032,0.0076166064,0.0076166064,0.0076166064,0.038083032,0.0076166064,0.0076166064,0.01294823088,0.0152332128,0.0228498192,0.0076166064,0.0228498192,0.025134801119999998,0.02818144368,0.0114249096,0.0076166064,0.0304664256,0.038083032,0.0076166064,0.0152332128,0.02361147984,0.0228498192,0.0304664256,0.0152332128,0.0152332128,0.0228498192,1.3642017599999998,1.0757375999999998,0.76166064
23.88,0.0,0.0072473856000000005,0.028989542400000002,0.028989542400000002,0.0072473856000000005,0.018118464,0.0072473856000000005,0.036236928,0.0217421568,0.0072473856000000005,0.014494771200000001,0.01594424832,0.0072473856000000005,0.0072473856000000005,0.036236928,0.0072473856000000005,0.0072473856000000005,0.036236928,0.0072473856000000005,0.0072473856000000005,0.0072473856000000005,0.036236928,0.0072473856000000005,0.0072473856000000005,0.01232055552,0.014494771200000001,0.0217421568,0.0072473856000000005,0.0217421568,0.02391637248,0.02681532672,0.0108710784,0.0072473856000000005,0.028989542400000002,0.036236928,0.0072473856000000005,0.014494771200000001,0.02246689536,0.0217421568,0.028989542400000002,0.014494771200000001,0.014494771200000001,0.0217421568,1.29807104,1.0235904,0.7247385599999999
23.87,16.58,0.0075899615999999994,0.030359846399999998,0.030359846399999998,0.0075899615999999994,0.018974903999999997,0.0075899615999999994,0.037949807999999995,0.0227698848,0.0075899615999999994,0.015179923199999999,0.01669791552,0.0075899615999999994,0.0075899615999999994,0.037949807999999995,0.0075899615999999994,0.0075899615999999994,0.037949807999999995,0.0075899615999999994,0.0075899615999999994,0.0075899615999999994,0.037949807999999995,0.0075899615999999994,0.0075899615999999994,0.012902934719999998,0.015179923199999999,0.0227698848,0.0075899615999999994,0.0227698848,0.02504687328,0.02808285792,0.0113849424,0.0075899615999999994,0.030359846399999998,0.037949807999999995,0.0075899615999999994,0.015179923199999999,0.023528880959999998,0.0227698848,0.030359846399999998,0.015179923199999999,0.015179923199999999,0.0227698848,1.3594294400000002,1.0719744,0.7589961599999996
24.57,183.62,0.0085567872,0.0342271488,0.0342271488,0.0085567872,0.021391967999999997,0.0085567872,0.042783935999999995,0.0256703616,0.0085567872,0.0171135744,0.01882493184,0.0085567872,0.0085567872,0.042783935999999995,0.0085567872,0.0085567872,0.042783935999999995,0.0085567872,0.0085567872,0.0085567872,0.042783935999999995,0.0085567872,0.0085567872,0.01454653824,0.0171135744,0.0256703616,0.0085567872,0.0256703616,0.02823739776,0.03166011264,0.0128351808,0.0085567872,0.0342271488,0.042783935999999995,0.0085567872,0.0171135744,0.02652604032,0.0256703616,0.0342271488,0.0171135744,0.0171135744,0.0256703616,1.53259648,1.2085248,0.8556787200000003
25.12,408.2,0.008583432,0.034333728,0.034333728,0.008583432,0.02145858,0.008583432,0.04291716,0.025750296,0.008583432,0.017166864,0.0188835504,0.008583432,0.008583432,0.04291716,0.008583432,0.008583432,0.04291716,0.008583432,0.008583432,0.008583432,0.04291716,0.008583432,0.008583432,0.0145918344,0.017166864,0.025750296,0.008583432,0.025750296,0.0283253256,0.0317586984,0.012875148,0.008583432,0.034333728,0.04291716,0.008583432,0.017166864,0.0266086392,0.025750296,0.034333728,0.017166864,0.017166864,0.025750296,1.5373687999999999,1.212288,0.8583432000000001
25.98,616.65,0.0073996415999999995,0.029598566399999998,0.029598566399999998,0.0073996415999999995,0.018499104,0.0073996415999999995,0.036998208,0.0221989248,0.0073996415999999995,0.014799283199999999,0.01627921152,0.0073996415999999995,0.0073996415999999995,0.036998208,0.0073996415999999995,0.0073996415999999995,0.036998208,0.0073996415999999995,0.0073996415999999995,0.0073996415999999995,0.036998208,0.0073996415999999995,0.0073996415999999995,0.01257939072,0.014799283199999999,0.0221989248,0.0073996415999999995,0.0221989248,0.024418817279999998,0.02737867392,0.0110994624,0.0073996415999999995,0.029598566399999998,0.036998208,0.0073996415999999995,0.014799283199999999,0.02293888896,0.0221989248,0.029598566399999998,0.014799283199999999,0.014799283199999999,0.0221989248,1.3253414399999999,1.0450944,0.73996416
27.21,782.77,0.0076128,0.0304512,0.0304512,0.0076128,0.019032,0.0076128,0.038064,0.022838400000000002,0.0076128,0.0152256,0.016748159999999998,0.0076128,0.0076128,0.038064,0.0076128,0.0076128,0.038064,0.0076128,0.0076128,0.0076128,0.038064,0.0076128,0.0076128,0.01294176,0.0152256,0.022838400000000002,0.0076128,0.022838400000000002,0.02512224,0.02816736,0.011419200000000001,0.0076128,0.0304512,0.038064,0.0076128,0.0152256,0.023599679999999998,0.022838400000000002,0.0304512,0.0152256,0.0152256,0.022838400000000002,1.36352,1.0752000000000002,0.7612799999999996
28.5,890.45,0.0085796256,0.0343185024,0.0343185024,0.0085796256,0.021449064,0.0085796256,0.042898128,0.0257388768,0.0085796256,0.0171592512,0.018875176320000003,0.0085796256,0.0085796256,0.042898128,0.0085796256,0.0085796256,0.042898128,0.0085796256,0.0085796256,0.0085796256,0.042898128,0.0085796256,0.0085796256,0.01458536352,0.0171592512,0.0257388768,0.0085796256,0.0257388768,0.02831276448,0.03174461472,0.0128694384,0.0085796256,0.0343185024,0.042898128,0.0085796256,0.0171592512,0.02659683936,0.0257388768,0.0343185024,0.0171592512,0.0171592512,0.0257388768,1.5366870400000001,1.2117504,0.8579625599999996
29.57,930.08,0.0095502576,0.0382010304,0.0382010304,0.0095502576,0.023875644,0.0095502576,0.047751288,0.028650772799999998,0.0095502576,0.0191005152,0.02101056672,0.0095502576,0.0095502576,0.047751288,0.0095502576,0.0095502576,0.047751288,0.0095502576,0.0095502576,0.0095502576,0.047751288,0.0095502576,0.0095502576,0.016235437919999998,0.0191005152,0.028650772799999998,0.0095502576,0.028650772799999998,0.03151585008,0.03533595312,0.014325386399999999,0.0095502576,0.0382010304,0.047751288,0.0095502576,0.0191005152,0.02960579856,0.028650772799999998,0.0382010304,0.0191005152,0.0191005152,0.028650772799999998,1.71053584,1.3488384,0.9550257599999997
30.23,902.17,0.0099042528,0.0396170112,0.0396170112,0.0099042528,0.024760632,0.0099042528,0.049521264,0.029712758399999997,0.0099042528,0.0198085056,0.021789356160000002,0.0099042528,0.0099042528,0.049521264,0.0099042528,0.0099042528,0.049521264,0.0099042528,0.0099042528,0.0099042528,0.049521264,0.0099042528,0.0099042528,0.01683722976,0.0198085056,0.029712758399999997,0.0099042528,0.029712758399999997,0.03268403424,0.03664573536,0.014856379199999999,0.0099042528,0.0396170112,0.049521264,0.0099042528,0.0198085056,0.03070318368,0.029712758399999997,0.0396170112,0.0198085056,0.0198085056,0.029712758399999997,1.7739395199999999,1.3988352,0.9904252800000003
30.48,807.38,0.009847156800000001,0.039388627200000005,0.039388627200000005,0.009847156800000001,0.024617892000000002,0.009847156800000001,0.049235784000000005,0.029541470400000002,0.009847156800000001,0.019694313600000003,0.02166374496,0.009847156800000001,0.009847156800000001,0.049235784000000005,0.009847156800000001,0.009847156800000001,0.049235784000000005,0.009847156800000001,0.009847156800000001,0.009847156800000001,0.049235784000000005,0.009847156800000001,0.009847156800000001,0.01674016656,0.019694313600000003,0.029541470400000002,0.009847156800000001,0.029541470400000002,0.03249561744,0.03643448016,0.014770735200000001,0.009847156800000001,0.039388627200000005,0.049235784000000005,0.009847156800000001,0.019694313600000003,0.03052618608,0.029541470400000002,0.039388627200000005,0.019694313600000003,0.019694313600000003,0.029541470400000002,1.7637131199999998,1.3907711999999999,0.9847156799999998
30.38,651.58,0.008594851200000002,0.034379404800000006,0.034379404800000006,0.008594851200000002,0.021487127999999998,0.008594851200000002,0.042974255999999995,0.0257845536,0.008594851200000002,0.017189702400000003,0.01890867264,0.008594851200000002,0.008594851200000002,0.042974255999999995,0.008594851200000002,0.008594851200000002,0.042974255999999995,0.008594851200000002,0.008594851200000002,0.008594851200000002,0.042974255999999995,0.008594851200000002,0.008594851200000002,0.01461124704,0.017189702400000003,0.0257845536,0.008594851200000002,0.0257845536,0.028363008959999998,0.03180094944,0.0128922768,0.008594851200000002,0.034379404800000006,0.042974255999999995,0.008594851200000002,0.017189702400000003,0.026644038720000002,0.0257845536,0.034379404800000006,0.017189702400000003,0.017189702400000003,0.0257845536,1.53941408,1.2139007999999998,0.8594851199999998
29.83,450.35,0.0076013808,0.0304055232,0.0304055232,0.0076013808,0.019003452,0.0076013808,0.038006904,0.0228041424,0.0076013808,0.0152027616,0.01672303776,0.0076013808,0.0076013808,0.038006904,0.0076013808,0.0076013808,0.038006904,0.0076013808,0.0076013808,0.0076013808,0.038006904,0.0076013808,0.0076013808,0.01292234736,0.0152027616,0.0228041424,0.0076013808,0.0228041424,0.02508455664,0.02812510896,0.0114020712,0.0076013808,0.0304055232,0.038006904,0.0076013808,0.0152027616,0.02356428048,0.0228041424,0.0304055232,0.0152027616,0.0152027616,0.0228041424,1.36147472,1.0735872,0.7601380799999998
29.22,226.2,0.0087509136,0.0350036544,0.0350036544,0.0087509136,0.021877284,0.0087509136,0.043754568,0.0262527408,0.0087509136,0.0175018272,0.01925200992,0.0087509136,0.0087509136,0.043754568,0.0087509136,0.0087509136,0.043754568,0.0087509136,0.0087509136,0.0087509136,0.043754568,0.0087509136,0.0087509136,0.01487655312,0.0175018272,0.0262527408,0.0087509136,0.0262527408,0.028878014879999997,0.03237838032,0.0131263704,0.0087509136,0.0350036544,0.043754568,0.0087509136,0.0175018272,0.02712783216,0.0262527408,0.0350036544,0.0175018272,0.0175018272,0.0262527408,1.5673662400000001,1.2359423999999999,0.87509136
27.96,31.8,0.0091772304,0.0367089216,0.0367089216,0.0091772304,0.022943076,0.0091772304,0.045886152,0.0275316912,0.0091772304,0.0183544608,0.02018990688,0.0091772304,0.0091772304,0.045886152,0.0091772304,0.0091772304,0.045886152,0.0091772304,0.0091772304,0.0091772304,0.045886152,0.0091772304,0.0091772304,0.015601291679999999,0.0183544608,0.0275316912,0.0091772304,0.0275316912,0.03028486032,0.033955752480000004,0.0137658456,0.0091772304,0.0367089216,0.045886152,0.0091772304,0.0183544608,0.02844941424,0.0275316912,0.0367089216,0.0183544608,0.0183544608,0.0275316912,1.6437233599999999,1.2961536,0.9177230400000002
26.98,0.0,0.009287616,0.037150464,0.037150464,0.009287616,0.02321904,0.009287616,0.04643808,0.027862848,0.009287616,0.018575232,0.0204327552,0.009287616,0.009287616,0.04643808,0.009287616,0.009287616,0.04643808,0.009287616,0.009287616,0.009287616,0.04643808,0.009287616,0.009287616,0.0157889472,0.018575232,0.027862848,0.009287616,0.027862848,0.0306491328,0.034364179200000004,0.013931424,0.009287616,0.037150464,0.04643808,0.009287616,0.018575232,0.0287916096,0.027862848,0.037150464,0.018575232,0.018575232,0.027862848,1.6634944,1.311744,0.9287616000000005
26.51,0.0,0.009504580799999999,0.038018323199999995,0.038018323199999995,0.009504580799999999,0.023761452,0.009504580799999999,0.047522904,0.0285137424,0.009504580799999999,0.019009161599999998,0.02091007776,0.009504580799999999,0.009504580799999999,0.047522904,0.009504580799999999,0.009504580799999999,0.047522904,0.009504580799999999,0.009504580799999999,0.009504580799999999,0.047522904,0.009504580799999999,0.009504580799999999,0.016157787360000002,0.019009161599999998,0.0285137424,0.009504580799999999,0.0285137424,0.03136511664,0.03516694896,0.0142568712,0.009504580799999999,0.038018323199999995,0.047522904,0.009504580799999999,0.019009161599999998,0.029464200479999998,0.0285137424,0.038018323199999995,0.019009161599999998,0.019009161599999998,0.0285137424,1.70235472,1.3423872,0.95045808
26.12,0.0,0.0093294864,0.0373179456,0.0373179456,0.0093294864,0.023323716,0.0093294864,0.046647432,0.027988459200000003,0.0093294864,0.0186589728,0.02052487008,0.0093294864,0.0093294864,0.046647432,0.0093294864,0.0093294864,0.046647432,0.0093294864,0.0093294864,0.0093294864,0.046647432,0.0093294864,0.0093294864,0.01586012688,0.0186589728,0.027988459200000003,0.0093294864,0.027988459200000003,0.03078730512,0.03451909968,0.013994229600000001,0.0093294864,0.0373179456,0.046647432,0.0093294864,0.0186589728,0.02892140784,0.027988459200000003,0.0373179456,0.0186589728,0.0186589728,0.027988459200000003,1.67099376,1.3176576,0.9329486399999997
25.83,0.0,0.0085644,0.0342576,0.0342576,0.0085644,0.021411000000000003,0.0085644,0.042822000000000006,0.0256932,0.0085644,0.0171288,0.01884168,0.0085644,0.0085644,0.042822000000000006,0.0085644,0.0085644,0.042822000000000006,0.0085644,0.0085644,0.0085644,0.042822000000000006,0.0085644,0.0085644,0.014559480000000001,0.0171288,0.0256932,0.0085644,0.0256932,0.02826252,0.03168828,0.0128466,0.0085644,0.0342576,0.042822000000000006,0.0085644,0.0171288,0.02654964,0.0256932,0.0342576,0.0171288,0.0171288,0.0256932,1.53396,1.2096,0.8564400000000004
25.62,0.0,0.0095198064,0.0380792256,0.0380792256,0.0095198064,0.023799516,0.0095198064,0.047599032,0.028559419200000002,0.0095198064,0.0190396128,0.020943574080000003,0.0095198064,0.0095198064,0.047599032,0.0095198064,0.0095198064,0.047599032,0.0095198064,0.0095198064,0.0095198064,0.047599032,0.0095198064,0.0095198064,0.01618367088,0.0190396128,0.028559419200000002,0.0095198064,0.028559419200000002,0.03141536112,0.03522328368,0.014279709600000001,0.0095198064,0.0380792256,0.047599032,0.0095198064,0.0190396128,0.02951139984,0.028559419200000002,0.0380792256,0.0190396128,0.0190396128,0.028559419200000002,1.7050817600000001,1.3445376000000002,0.9519806400000003
25.39,0.0,0.0075899615999999994,0.030359846399999998,0.030359846399999998,0.0075899615999999994,0.018974903999999997,0.0075899615999999994,0.037949807999999995,0.0227698848,0.0075899615999999994,0.015179923199999999,0.01669791552,0.0075899615999999994,0.0075899615999999994,0.037949807999999995,0.0075899615999999994,0.0075899615999999994,0.037949807999999995,0.0075899615999999994,0.0075899615999999994,0.0075899615999999994,0.037949807999999995,0.0075899615999999994,0.0075899615999999994,0.012902934719999998,0.015179923199999999,0.0227698848,0.0075899615999999994,0.0227698848,0.02504687328,0.02808285792,0.0113849424,0.0075899615999999994,0.030359846399999998,0.037949807999999995,0.0075899615999999994,0.015179923199999999,0.023528880959999998,0.0227698848,0.030359846399999998,0.015179923199999999,0.015179923199999999,0.0227698848,1.3594294400000002,1.0719744,0.7589961599999996
25.18,0.0,0.009477936,0.037911744,0.037911744,0.009477936,0.023694839999999998,0.009477936,0.047389679999999997,0.028433807999999998,0.009477936,0.018955872,0.020851459200000002,0.009477936,0.009477936,0.047389679999999997,0.009477936,0.009477936,0.047389679999999997,0.009477936,0.009477936,0.009477936,0.047389679999999997,0.009477936,0.009477936,0.016112491200000002,0.018955872,0.028433807999999998,0.009477936,0.028433807999999998,0.0312771888,0.0350683632,0.014216903999999999,0.009477936,0.037911744,0.047389679999999997,0.009477936,0.018955872,0.0293816016,0.028433807999999998,0.037911744,0.018955872,0.018955872,0.028433807999999998,1.6975824,1.338624,0.9477935999999999
24.97,0.0,0.009500774399999998,0.038003097599999994,0.038003097599999994,0.009500774399999998,0.023751936,0.009500774399999998,0.047503872,0.0285023232,0.009500774399999998,0.019001548799999997,0.02090170368,0.009500774399999998,0.009500774399999998,0.047503872,0.009500774399999998,0.009500774399999998,0.047503872,0.009500774399999998,0.009500774399999998,0.009500774399999998,0.047503872,0.009500774399999998,0.009500774399999998,0.016151316479999997,0.019001548799999997,0.0285023232,0.009500774399999998,0.0285023232,0.03135255552,0.03515286528,0.0142511616,0.009500774399999998,0.038003097599999994,0.047503872,0.009500774399999998,0.019001548799999997,0.02945240064,0.0285023232,0.038003097599999994,0.019001548799999997,0.019001548799999997,0.0285023232,1.70167296,1.3418496,0.9500774400000004
24.77,0.0,0.009059232,0.036236928,0.036236928,0.009059232,0.02264808,0.009059232,0.04529616,0.027177696,0.009059232,0.018118464,0.019930310399999998,0.009059232,0.009059232,0.04529616,0.009059232,0.009059232,0.04529616,0.009059232,0.009059232,0.009059232,0.04529616,0.009059232,0.009059232,0.015400694400000001,0.018118464,0.027177696,0.009059232,0.027177696,0.0298954656,0.0335191584,0.013588848,0.009059232,0.036236928,0.04529616,0.009059232,0.018118464,0.0280836192,0.027177696,0.036236928,0.018118464,0.018118464,0.027177696,1.6225888,1.279488,0.9059232000000005
24.64,0.0,0.008202792,0.032811168,0.032811168,0.008202792,0.020506979999999998,0.008202792,0.041013959999999995,0.024608376,0.008202792,0.016405584,0.0180461424,0.008202792,0.008202792,0.041013959999999995,0.008202792,0.008202792,0.041013959999999995,0.008202792,0.008202792,0.008202792,0.041013959999999995,0.008202792,0.008202792,0.0139447464,0.016405584,0.024608376,0.008202792,0.024608376,0.027069213600000003,0.0303503304,0.012304188,0.008202792,0.032811168,0.041013959999999995,0.008202792,0.016405584,0.0254286552,0.024608376,0.032811168,0.016405584,0.016405584,0.024608376,1.4691928,1.158528,0.8202792000000003
24.5,0.0,0.00818376,0.03273504,0.03273504,0.00818376,0.0204594,0.00818376,0.0409188,0.024551279999999998,0.00818376,0.01636752,0.018004272,0.00818376,0.00818376,0.0409188,0.00818376,0.00818376,0.0409188,0.00818376,0.00818376,0.00818376,0.0409188,0.00818376,0.00818376,0.013912392,0.01636752,0.024551279999999998,0.00818376,0.024551279999999998,0.027006408,0.030279912,0.012275639999999999,0.00818376,0.03273504,0.0409188,0.00818376,0.01636752,0.025369655999999997,0.024551279999999998,0.03273504,0.01636752,0.01636752,0.024551279999999998,1.4657840000000002,1.15584,0.8183759999999998
24.46,16.77,0.008541561599999999,0.034166246399999996,0.034166246399999996,0.008541561599999999,0.021353904,0.008541561599999999,0.042707808,0.025624684800000002,0.008541561599999999,0.017083123199999998,0.01879143552,0.008541561599999999,0.008541561599999999,0.042707808,0.008541561599999999,0.008541561599999999,0.042707808,0.008541561599999999,0.008541561599999999,0.008541561599999999,0.042707808,0.008541561599999999,0.008541561599999999,0.01452065472,0.017083123199999998,0.025624684800000002,0.008541561599999999,0.025624684800000002,0.028187153280000002,0.03160377792,0.012812342400000001,0.008541561599999999,0.034166246399999996,0.042707808,0.008541561599999999,0.017083123199999998,0.02647884096,0.025624684800000002,0.034166246399999996,0.017083123199999998,0.017083123199999998,0.025624684800000002,1.52986944,1.2063743999999998,0.8541561600000003
25.32,183.85,0.008945040000000001,0.035780160000000005,0.035780160000000005,0.008945040000000001,0.0223626,0.008945040000000001,0.0447252,0.02683512,0.008945040000000001,0.017890080000000003,0.019679088,0.008945040000000001,0.008945040000000001,0.0447252,0.008945040000000001,0.008945040000000001,0.0447252,0.008945040000000001,0.008945040000000001,0.008945040000000001,0.0447252,0.008945040000000001,0.008945040000000001,0.015206568,0.017890080000000003,0.02683512,0.008945040000000001,0.02683512,0.029518632,0.033096648,0.01341756,0.008945040000000001,0.035780160000000005,0.0447252,0.008945040000000001,0.017890080000000003,0.027729624,0.02683512,0.035780160000000005,0.017890080000000003,0.017890080000000003,0.02683512,1.602136,1.2633599999999998,0.8945040000000003
26.39,407.4,0.0094284528,0.0377138112,0.0377138112,0.0094284528,0.023571131999999998,0.0094284528,0.047142263999999996,0.0282853584,0.0094284528,0.0188569056,0.02074259616,0.0094284528,0.0094284528,0.047142263999999996,0.0094284528,0.0094284528,0.047142263999999996,0.0094284528,0.0094284528,0.0094284528,0.047142263999999996,0.0094284528,0.0094284528,0.01602836976,0.0188569056,0.0282853584,0.0094284528,0.0282853584,0.031113894240000002,0.03488527536,0.0141426792,0.0094284528,0.0377138112,0.047142263999999996,0.0094284528,0.0188569056,0.02922820368,0.0282853584,0.0377138112,0.0188569056,0.0188569056,0.0282853584,1.68871952,1.3316352,0.94284528
27.22,617.62,0.009554064000000001,0.038216256000000004,0.038216256000000004,0.009554064000000001,0.02388516,0.009554064000000001,0.04777032,0.028662192,0.009554064000000001,0.019108128000000002,0.0210189408,0.009554064000000001,0.009554064000000001,0.04777032,0.009554064000000001,0.009554064000000001,0.04777032,0.009554064000000001,0.009554064000000001,0.009554064000000001,0.04777032,0.009554064000000001,0.009554064000000001,0.0162419088,0.019108128000000002,0.028662192,0.009554064000000001,0.028662192,0.0315284112,0.0353500368,0.014331096,0.009554064000000001,0.038216256000000004,0.04777032,0.009554064000000001,0.019108128000000002,0.029617598399999997,0.028662192,0.038216256000000004,0.019108128000000002,0.019108128000000002,0.028662192,1.7112176,1.349376,0.9554064000000003
27.65,784.58,0.0102886992,0.0411547968,0.0411547968,0.0102886992,0.025721748000000003,0.0102886992,0.051443496000000005,0.0308660976,0.0102886992,0.0205773984,0.022635138239999998,0.0102886992,0.0102886992,0.051443496000000005,0.0102886992,0.0102886992,0.051443496000000005,0.0102886992,0.0102886992,0.0102886992,0.051443496000000005,0.0102886992,0.0102886992,0.01749078864,0.0205773984,0.0308660976,0.0102886992,0.0308660976,0.03395270736,0.03806818704,0.0154330488,0.0102886992,0.0411547968,0.051443496000000005,0.0102886992,0.0205773984,0.031894967520000005,0.0308660976,0.0411547968,0.0205773984,0.0205773984,0.0308660976,1.84279728,1.4531328000000001,1.0288699199999995
27.91,889.48,0.010402891199999998,0.041611564799999994,0.041611564799999994,0.010402891199999998,0.026007228,0.010402891199999998,0.052014456,0.0312086736,0.010402891199999998,0.020805782399999997,0.02288636064,0.010402891199999998,0.010402891199999998,0.052014456,0.010402891199999998,0.010402891199999998,0.052014456,0.010402891199999998,0.010402891199999998,0.010402891199999998,0.052014456,0.010402891199999998,0.010402891199999998,0.01768491504,0.020805782399999997,0.0312086736,0.010402891199999998,0.0312086736,0.03432954096,0.03849069744,0.0156043368,0.010402891199999998,0.041611564799999994,0.052014456,0.010402891199999998,0.020805782399999997,0.03224896272,0.0312086736,0.041611564799999994,0.020805782399999997,0.020805782399999997,0.0312086736,1.86325008,1.4692608,1.0402891199999997
28.07,930.48,0.0104181168,0.0416724672,0.0416724672,0.0104181168,0.026045292,0.0104181168,0.052090584,0.0312543504,0.0104181168,0.0208362336,0.022919856960000002,0.0104181168,0.0104181168,0.052090584,0.0104181168,0.0104181168,0.052090584,0.0104181168,0.0104181168,0.0104181168,0.052090584,0.0104181168,0.0104181168,0.01771079856,0.0208362336,0.0312543504,0.0104181168,0.0312543504,0.03437978544,0.03854703216,0.0156271752,0.0104181168,0.0416724672,0.052090584,0.0104181168,0.0208362336,0.03229616208,0.0312543504,0.0416724672,0.0208362336,0.0208362336,0.0312543504,1.86597712,1.4714112,1.04181168
28.08,899.35,0.010315343999999999,0.041261375999999995,0.041261375999999995,0.010315343999999999,0.02578836,0.010315343999999999,0.05157672,0.030946032,0.010315343999999999,0.020630687999999998,0.0226937568,0.010315343999999999,0.010315343999999999,0.05157672,0.010315343999999999,0.010315343999999999,0.05157672,0.010315343999999999,0.010315343999999999,0.010315343999999999,0.05157672,0.010315343999999999,0.010315343999999999,0.0175360848,0.020630687999999998,0.030946032,0.010315343999999999,0.030946032,0.034040635199999995,0.0381667728,0.015473016,0.010315343999999999,0.041261375999999995,0.05157672,0.010315343999999999,0.020630687999999998,0.0319775664,0.030946032,0.041261375999999995,0.020630687999999998,0.020630687999999998,0.030946032,1.8475696000000001,1.456896,1.0315344000000002
27.98,800.65,0.0102886992,0.0411547968,0.0411547968,0.0102886992,0.025721748000000003,0.0102886992,0.051443496000000005,0.0308660976,0.0102886992,0.0205773984,0.022635138239999998,0.0102886992,0.0102886992,0.051443496000000005,0.0102886992,0.0102886992,0.051443496000000005,0.0102886992,0.0102886992,0.0102886992,0.051443496000000005,0.0102886992,0.0102886992,0.01749078864,0.0205773984,0.0308660976,0.0102886992,0.0308660976,0.03395270736,0.03806818704,0.0154330488,0.0102886992,0.0411547968,0.051443496000000005,0.0102886992,0.0205773984,0.031894967520000005,0.0308660976,0.0411547968,0.0205773984,0.0205773984,0.0308660976,1.84279728,1.4531328000000001,1.0288699199999995
27.7,643.1,0.010201152,0.040804608,0.040804608,0.010201152,0.025502880000000002,0.010201152,0.051005760000000004,0.030603456,0.010201152,0.020402304,0.0224425344,0.010201152,0.010201152,0.051005760000000004,0.010201152,0.010201152,0.051005760000000004,0.010201152,0.010201152,0.010201152,0.051005760000000004,0.010201152,0.010201152,0.0173419584,0.020402304,0.030603456,0.010201152,0.030603456,0.0336638016,0.0377442624,0.015301728,0.010201152,0.040804608,0.051005760000000004,0.010201152,0.020402304,0.0316235712,0.030603456,0.040804608,0.020402304,0.020402304,0.030603456,1.8271168,1.440768,1.0201152
